SalePrice,GrLivArea,BedroomAbvGr,Bathrooms,PropertyAge,GarageCars,TotalBsmtSF,OverallQual,LotArea,TotRmsAbvGrd,2ndFlrSF,GarageArea,BsmtFinSF1,BsmtUnfSF,1stFlrSF,GarageYrBlt,WoodDeckSF,OpenPorchSF,MasVnrArea,OverallCond,LotShape,ScreenPorch,MSSubClass,LotFrontage,CrimeRate,MedianIncome,InterestRate,UnemploymentRate,YrSold,MoSold,QrtSold,BldgType,RenovationFlag
155835.0,1456,3,2.5,1,2.0,728.0,7,11103,8,728,440.0,0.0,728.0,728,2006.0,0,0,0.0,5,IR1,0,60,85.0,29.102296283256685,48910.0,6.710000000000001,3.0,2007,7,Q3,1Fam,0
189893.003058465,1664,3,3.0,29,2.0,1529.0,7,12299,7,0,663.0,1328.0,201.0,1664,1978.0,0,0,67.0,6,Reg,0,20,93.0,29.102296283256685,48910.0,6.38,2.8,2007,9,Q3,1Fam,1
184901.735847457,1338,3,2.0,0,2.0,1338.0,8,8640,6,0,598.0,24.0,1314.0,1338,2007.0,0,141,0.0,5,Reg,0,20,72.0,29.102296283256685,48910.0,6.24,2.6,2007,11,Q4,1Fam,0
184306.637575967,1939,3,3.0,8,3.0,1054.0,7,11250,8,869,555.0,796.0,258.0,1070,1998.0,128,84,227.0,5,IR1,0,60,90.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,0
175080.614768394,1947,3,3.5,7,3.0,1357.0,9,9720,7,581,725.0,1194.0,163.0,1366,2001.0,168,116,134.0,5,IR1,0,60,68.0,27.363846269205577,50140.0,5.69,3.3,2008,1,Q1,1Fam,1
179021.448718583,1978,3,3.5,7,3.0,1978.0,8,10389,8,0,850.0,1682.0,296.0,1978,2003.0,188,25,320.0,5,Reg,0,20,80.0,25.221608273812684,49020.0,4.885,4.3,2010,5,Q2,1Fam,0
154287.264375509,845,1,1.0,68,1.0,0.0,2,11067,4,0,256.0,0.0,0.0,640,1950.0,48,0,0.0,4,Reg,0,50,64.0,29.102296283256685,48910.0,6.16,2.9,2007,3,Q1,1Fam,1
295000.0,3493,3,3.0,128,3.0,1470.0,7,18386,10,1818,870.0,0.0,1470.0,1675,2003.0,302,0,0.0,9,Reg,0,75,87.0,27.363846269205577,50140.0,6.05,3.0,2008,5,Q2,1Fam,1
157304.402574096,1450,2,2.0,1,3.0,1450.0,7,7328,6,0,788.0,0.0,1450.0,1450,2008.0,0,93,140.0,5,Reg,0,20,61.0,26.11993393300743,50720.0,5.115,5.1,2009,2,Q1,1Fam,1
179184.153848562,1652,3,2.5,8,2.0,782.0,7,8998,6,870,532.0,527.0,255.0,782,2000.0,0,70,120.0,5,IR1,0,60,68.0,27.363846269205577,50140.0,6.37,3.7,2008,6,Q2,1Fam,0
177000.0,1357,2,2.0,49,1.0,1019.0,6,11512,5,0,312.0,719.0,300.0,1357,1959.0,0,0,84.0,7,IR1,163,80,124.0,27.363846269205577,50140.0,6.05,3.0,2008,5,Q2,1Fam,1
118500.0,1216,2,1.0,61,1.0,832.0,5,8480,6,384,336.0,442.0,390.0,832,1947.0,158,0,0.0,5,Reg,0,50,80.0,27.363846269205577,50140.0,6.1,2.9,2008,10,Q4,1Fam,1
206492.534215854,2640,5,2.5,42,2.0,932.0,6,10400,8,1369,515.0,0.0,932.0,1271,1967.0,0,120,256.0,7,Reg,168,60,80.0,26.11993393300743,50720.0,4.85,5.0,2009,5,Q2,1Fam,1
199202.898960871,1482,3,2.5,52,2.0,954.0,4,16012,6,0,609.0,691.0,263.0,1482,1956.0,0,30,60.0,4,IR1,0,20,60.0,30.85894600589856,48130.0,6.365,2.4,2006,10,Q4,1Fam,1
165956.259265265,1152,2,2.0,52,0.0,0.0,4,6882,6,0,0.0,0.0,0.0,1152,1979.0,0,0,128.0,3,Reg,0,90,74.0,29.102296283256685,48910.0,6.38,2.8,2007,9,Q3,Duplex,0
82500.0,708,2,1.0,69,0.0,420.0,4,5330,5,0,0.0,280.0,140.0,708,1979.0,164,0,0.0,7,Reg,0,30,50.0,26.11993393300743,50720.0,4.94,5.1,2009,12,Q4,1Fam,1
182271.503072356,1074,3,2.0,60,1.0,663.0,6,11479,6,0,467.0,104.0,172.0,1074,1987.0,0,52,0.0,7,Reg,0,20,65.0,25.221608273812684,49020.0,4.734999999999999,5.0,2010,6,Q2,1Fam,1
171595.397975647,1292,3,1.5,85,1.0,949.0,4,5142,6,343,205.0,224.0,725.0,949,1923.0,0,0,0.0,7,Reg,0,30,67.0,27.363846269205577,50140.0,6.37,3.7,2008,6,Q2,1Fam,1
183849.408762071,1336,3,3.0,1,2.0,1336.0,7,8772,6,0,502.0,996.0,340.0,1336,2005.0,136,43,0.0,5,Reg,0,20,65.0,30.85894600589856,48130.0,6.415,2.6,2006,9,Q3,1Fam,1
144959.835250915,1310,1,2.5,7,2.0,1310.0,9,4538,5,0,545.0,1004.0,306.0,1310,2001.0,277,45,179.0,5,IR1,0,120,68.0,27.363846269205577,50140.0,6.37,3.6,2008,7,Q3,TwnhsE,0
168500.0,1350,3,2.5,44,2.0,1248.0,6,9020,6,0,520.0,624.0,288.0,1350,1964.0,176,0,259.0,5,Reg,0,80,82.0,27.363846269205577,50140.0,6.37,3.7,2008,6,Q2,1Fam,0
230000.0,1654,3,3.0,4,3.0,1654.0,7,8125,6,0,900.0,986.0,668.0,1654,2002.0,0,136,295.0,5,Reg,0,20,68.0,30.85894600589856,48130.0,6.25,3.0,2006,2,Q1,1Fam,0
159000.0,1734,3,1.5,44,2.0,912.0,6,9786,7,649,440.0,600.0,312.0,1085,1962.0,0,0,0.0,7,IR1,128,50,77.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,1
164682.185899437,1350,2,2.5,67,3.0,576.0,5,8375,6,486,627.0,336.0,240.0,864,1973.0,0,0,0.0,7,Reg,0,50,63.0,27.363846269205577,50140.0,6.37,3.7,2008,6,Q2,1Fam,1
157000.0,1336,2,2.0,53,1.0,1165.0,5,15750,5,0,375.0,841.0,324.0,1336,1953.0,0,0,56.0,5,Reg,0,190,90.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,2fmCon,0
182760.651095509,1120,3,1.5,43,2.0,864.0,5,10710,5,0,656.0,644.0,220.0,1120,1966.0,0,162,165.0,7,Reg,0,20,68.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1
175559.920735795,1342,3,3.5,6,2.0,698.0,7,8174,7,644,393.0,494.0,204.0,698,2003.0,100,56,0.0,5,IR1,0,60,68.0,26.11993393300743,50720.0,4.85,5.0,2009,5,Q2,1Fam,0
317000.0,2473,4,2.5,3,3.0,1143.0,8,9591,9,1330,852.0,0.0,1143.0,1143,2004.0,192,151,344.0,5,Reg,0,60,76.0,29.102296283256685,48910.0,6.385,2.6,2007,10,Q4,1Fam,1
199437.232798284,2373,4,2.5,2,3.0,1052.0,8,11631,9,1321,632.0,0.0,1052.0,1052,2004.0,120,46,236.0,5,IR1,0,60,96.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,1
122900.0,924,3,1.0,58,2.0,672.0,5,8064,6,252,576.0,0.0,672.0,672,2003.0,0,0,0.0,7,Reg,0,50,60.0,29.102296283256685,48910.0,6.710000000000001,3.0,2007,7,Q3,1Fam,1
177030.477842021,1340,3,2.0,61,1.0,780.0,6,6430,6,524,440.0,780.0,0.0,816,1945.0,0,0,0.0,6,Reg,0,190,58.0,30.85894600589856,48130.0,6.765000000000001,2.8,2006,7,Q3,2fmCon,1
163399.983345859,1092,3,1.5,38,1.0,546.0,4,1890,5,546,286.0,294.0,252.0,546,1972.0,0,0,0.0,6,Reg,0,160,21.0,25.221608273812684,49020.0,4.734999999999999,5.0,2010,6,Q2,TwnhsE,0
148000.0,1194,3,2.0,51,1.0,1194.0,6,8760,6,0,312.0,0.0,1194.0,1194,1959.0,0,0,220.0,6,Reg,0,20,73.0,25.221608273812684,49020.0,5.07,4.3,2010,4,Q2,1Fam,0
289000.0,1801,1,3.0,51,2.0,1501.0,7,15602,6,0,484.0,1247.0,254.0,1801,1959.0,0,54,0.0,8,IR1,161,20,100.0,25.221608273812684,49020.0,4.965,5.2,2010,3,Q1,1Fam,1
115000.0,1005,2,1.0,54,2.0,1005.0,4,10434,5,0,672.0,0.0,1005.0,1005,1977.0,0,0,0.0,5,Reg,0,20,60.0,26.11993393300743,50720.0,4.87,4.6,2009,11,Q4,1Fam,0
151000.0,1054,3,2.5,39,2.0,1054.0,6,9750,6,0,460.0,602.0,14.0,1054,1969.0,180,0,0.0,8,Reg,80,20,65.0,27.363846269205577,50140.0,6.37,3.6,2008,7,Q3,1Fam,0
176866.557227858,1173,3,2.0,106,1.0,592.0,5,5680,7,240,240.0,0.0,592.0,933,1920.0,0,25,0.0,4,Reg,0,45,40.0,29.102296283256685,48910.0,6.38,2.8,2007,9,Q3,1Fam,1
183367.953769362,1753,3,3.5,9,2.0,853.0,7,12352,7,900,534.0,638.0,215.0,853,1998.0,0,74,290.0,5,IR2,0,60,43.0,29.102296283256685,48910.0,6.16,2.9,2007,3,Q1,1Fam,1
181000.0,1504,1,2.0,4,2.0,1346.0,7,3182,7,0,457.0,16.0,1330.0,1504,2005.0,156,0,16.0,5,Reg,0,120,43.0,26.11993393300743,50720.0,4.85,5.0,2009,5,Q2,TwnhsE,1
153500.0,1559,2,2.0,59,2.0,1559.0,5,8100,5,0,812.0,338.0,1221.0,1559,1948.0,0,116,0.0,6,Reg,0,30,90.0,29.102296283256685,48910.0,6.68,3.4,2007,6,Q2,1Fam,1
174388.867432503,1672,3,1.5,68,1.0,981.0,6,6000,6,658,240.0,521.0,460.0,1014,1940.0,0,11,0.0,7,Reg,0,50,50.0,27.363846269205577,50140.0,6.37,3.6,2008,7,Q3,1Fam,1
219500.0,1928,4,2.5,4,2.0,847.0,7,8200,8,1081,434.0,0.0,847.0,847,2003.0,100,48,0.0,5,Reg,0,60,65.0,29.102296283256685,48910.0,6.710000000000001,3.0,2007,7,Q3,1Fam,1
162011.698831665,1341,2,2.5,20,2.0,1300.0,7,10176,5,0,506.0,637.0,663.0,1341,1990.0,192,0,0.0,5,Reg,0,20,85.0,25.221608273812684,49020.0,4.99,5.3,2010,2,Q1,1Fam,0
160206.365612859,1014,2,1.0,52,1.0,0.0,5,7785,6,0,267.0,0.0,0.0,1014,1956.0,0,0,0.0,5,IR1,200,20,74.0,27.363846269205577,50140.0,5.95,3.0,2008,3,Q1,1Fam,0
179176.352180931,1453,3,3.0,48,2.0,1453.0,6,10573,6,0,530.0,1312.0,141.0,1453,1961.0,0,49,3.0,6,IR1,288,20,92.0,26.11993393300743,50720.0,4.8,4.9,2009,4,Q2,1Fam,0
189579.65066771,1951,4,2.0,106,2.0,938.0,4,7745,9,867,576.0,0.0,938.0,1084,1993.0,0,6,0.0,6,Reg,0,190,56.0,30.85894600589856,48130.0,6.51,2.4,2006,4,Q2,2fmCon,1
178750.613844623,1873,3,3.5,19,2.0,929.0,7,8883,7,927,619.0,608.0,0.0,946,1988.0,108,48,360.0,5,IR1,144,60,68.0,29.102296283256685,48910.0,6.21,2.8,2007,5,Q2,1Fam,0
162000.0,1320,3,2.5,4,2.0,660.0,7,7750,6,660,400.0,0.0,660.0,660,2003.0,0,48,0.0,5,Reg,0,60,68.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,0
128950.0,1225,3,2.5,51,0.0,950.0,4,9320,6,0,0.0,569.0,381.0,1225,1979.0,352,0,0.0,5,IR1,0,20,77.0,25.221608273812684,49020.0,5.025,5.5,2010,1,Q1,1Fam,0
176761.317654248,1444,3,2.5,4,2.0,384.0,5,9802,7,700,400.0,0.0,384.0,744,2007.0,100,0,0.0,5,Reg,0,60,73.0,25.221608273812684,49020.0,5.07,4.3,2010,4,Q2,1Fam,1
248900.0,1646,3,2.0,1,3.0,1638.0,8,10656,6,0,870.0,0.0,1638.0,1646,2007.0,192,80,274.0,5,IR1,0,20,67.0,29.102296283256685,48910.0,6.24,2.6,2007,11,Q4,1Fam,1
154300.0,2274,5,2.0,50,2.0,1105.0,5,11600,12,1169,480.0,443.0,662.0,1105,1960.0,0,0,361.0,5,Reg,0,90,80.0,25.221608273812684,49020.0,5.025,5.5,2010,1,Q1,Duplex,0
132500.0,1190,3,2.0,44,2.0,1106.0,5,7728,6,0,540.0,803.0,303.0,1190,1962.0,0,18,120.0,6,Reg,0,90,70.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,Duplex,0
200624.0,2515,4,4.0,50,2.0,2035.0,6,32668,9,0,484.0,1219.0,816.0,2515,1975.0,0,0,0.0,3,IR1,0,20,68.0,29.102296283256685,48910.0,6.16,2.9,2007,3,Q1,1Fam,1
60000.0,800,1,1.0,73,0.0,264.0,2,6120,4,0,0.0,0.0,264.0,800,1979.0,0,0,0.0,3,Reg,0,30,51.0,26.11993393300743,50720.0,5.055,5.0,2009,1,Q1,1Fam,1
475000.0,3608,4,2.5,114,3.0,1107.0,10,22950,12,1518,840.0,0.0,1107.0,1518,1993.0,0,260,0.0,9,IR2,410,75,90.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,1
178556.671573788,1442,3,2.5,2,2.0,352.0,5,9802,6,730,400.0,0.0,352.0,712,2007.0,100,0,0.0,5,Reg,0,80,73.0,27.363846269205577,50140.0,5.88,2.7,2008,4,Q2,1Fam,1
187904.461286262,1177,3,2.0,23,2.0,1153.0,6,11850,6,0,495.0,781.0,372.0,1177,1984.0,204,103,98.0,6,Reg,0,20,79.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,0
117500.0,925,2,1.5,44,1.0,925.0,5,9100,5,0,429.0,338.0,121.0,925,1965.0,0,0,0.0,6,Reg,0,20,70.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0
278000.0,1659,2,3.0,9,2.0,1501.0,8,5664,5,0,499.0,1158.0,343.0,1659,2000.0,212,59,0.0,5,IR1,0,120,40.0,26.11993393300743,50720.0,4.94,4.4,2009,10,Q4,TwnhsE,0
189547.199876284,1612,3,2.5,0,3.0,796.0,7,12018,6,816,666.0,0.0,796.0,796,2008.0,0,64,60.0,5,IR1,0,60,81.0,27.363846269205577,50140.0,6.1,2.9,2008,10,Q4,1Fam,0
290000.0,2526,4,3.5,12,3.0,1165.0,8,10120,8,1323,844.0,740.0,425.0,1203,1994.0,309,78,391.0,5,Reg,0,60,92.0,30.85894600589856,48130.0,6.125,2.5,2006,12,Q4,1Fam,0
159505.170529478,1290,2,3.0,2,2.0,1282.0,7,6762,6,0,662.0,902.0,380.0,1290,2007.0,168,0,0.0,5,Reg,0,20,64.0,26.11993393300743,50720.0,4.85,5.0,2009,5,Q2,1Fam,0
225000.0,2008,3,4.0,58,1.0,896.0,5,7800,8,896,230.0,603.0,293.0,1112,1948.0,103,0,0.0,8,Reg,0,20,78.0,30.85894600589856,48130.0,6.52,2.6,2006,8,Q3,1Fam,1
171750.0,1405,2,2.0,3,2.0,1405.0,7,3136,6,0,478.0,0.0,1405.0,1405,2003.0,148,36,163.0,5,IR1,0,120,68.0,30.85894600589856,48130.0,6.34,2.7,2006,3,Q1,TwnhsE,0
372402.0,1710,2,3.0,1,3.0,1710.0,8,13891,6,0,866.0,1400.0,310.0,1710,2007.0,0,102,436.0,5,Reg,0,20,107.0,27.363846269205577,50140.0,5.69,3.3,2008,1,Q1,1Fam,1
168991.29635758,1594,2,2.0,14,2.0,1594.0,7,9547,6,0,472.0,0.0,1594.0,1594,1993.0,190,80,112.0,6,Reg,0,20,80.0,29.102296283256685,48910.0,6.710000000000001,3.0,2007,7,Q3,1Fam,0
191215.589752983,1902,4,2.0,85,2.0,1100.0,5,6120,7,676,576.0,203.0,897.0,1226,1960.0,0,139,0.0,5,Reg,0,70,51.0,27.363846269205577,50140.0,6.1,2.9,2008,10,Q4,1Fam,1
