SalePrice,GrLivArea,BedroomAbvGr,Bathrooms,PropertyAge,GarageCars,TotalBsmtSF,OverallQual,LotArea,TotRmsAbvGrd,2ndFlrSF,GarageArea,BsmtFinSF1,BsmtUnfSF,1stFlrSF,GarageYrBlt,WoodDeckSF,OpenPorchSF,MasVnrArea,OverallCond,LotShape,ScreenPorch,MSSubClass,LotFrontage,CrimeRate,MedianIncome,InterestRate,UnemploymentRate,YrSold,MoSold,QrtSold,BldgType,RenovationFlag
34900.0,720,2,1.0,89,0.0,720.0,4,7879,4,0,0.0,495.0,225.0,720,1979.0,0,523,0.0,5,Reg,0,30,60.0,26.11993393300743,50720.0,4.87,4.6,2009,11,Q4,1Fam,1
168175.911336919,919,3,1.0,70,1.0,600.0,6,6001,5,319,231.0,368.0,232.0,600,1940.0,0,0,0.0,5,IR1,0,50,65.0,25.221608273812684,49020.0,4.965,5.2,2010,3,Q1,1Fam,1
271000.0,2127,3,3.5,14,2.0,1223.0,7,10944,5,904,525.0,1000.0,223.0,1223,1994.0,171,132,448.0,5,IR1,0,60,81.0,27.363846269205577,50140.0,6.494999999999999,3.6,2008,8,Q3,1Fam,0
224323.710512388,1967,6,2.0,29,2.0,1967.0,5,9662,10,0,580.0,0.0,1967.0,1967,1977.0,170,0,0.0,4,IR1,0,90,68.0,30.85894600589856,48130.0,6.52,2.6,2006,8,Q3,Duplex,0
180258.131219792,1644,3,2.5,8,2.0,941.0,6,9649,7,683,460.0,0.0,941.0,961,1999.0,460,42,0.0,5,IR1,0,60,59.0,29.102296283256685,48910.0,6.21,2.8,2007,5,Q2,1Fam,1
301000.0,2730,4,3.5,21,2.0,1502.0,7,10380,8,1177,576.0,28.0,0.0,1553,1987.0,201,96,172.0,5,IR1,0,60,86.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,1
159270.537808667,1092,3,1.5,40,0.0,546.0,4,1476,5,546,0.0,176.0,370.0,546,1979.0,200,26,0.0,7,Reg,0,160,21.0,25.221608273812684,49020.0,4.965,5.2,2010,3,Q1,Twnhs,0
228156.372839158,2787,6,7.0,9,4.0,1168.0,7,11855,8,1619,820.0,820.0,348.0,1168,2000.0,312,0,23.0,5,Reg,0,90,68.0,26.11993393300743,50720.0,4.94,4.4,2009,10,Q4,Duplex,0
151400.0,2521,5,3.5,33,2.0,942.0,6,3964,10,1230,576.0,837.0,105.0,1291,1973.0,728,20,0.0,4,Reg,0,160,42.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,TwnhsE,0
185733.534000593,1828,3,3.0,7,2.0,1822.0,8,12782,7,0,523.0,1360.0,462.0,1828,2002.0,194,144,164.0,5,Reg,0,20,68.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,1
165625.127741229,943,2,2.0,40,2.0,943.0,5,8398,5,0,528.0,114.0,300.0,943,1972.0,132,0,323.0,5,IR1,0,20,68.0,29.102296283256685,48910.0,6.68,3.4,2007,6,Q2,1Fam,0
194542.544135519,1891,3,3.5,32,2.0,1224.0,6,18837,7,604,678.0,687.0,491.0,1287,1978.0,0,69,0.0,5,IR1,0,50,68.0,25.221608273812684,49020.0,5.07,4.3,2010,4,Q2,1Fam,0
180000.0,1298,3,3.0,21,2.0,1298.0,6,11200,5,0,403.0,1258.0,40.0,1298,1985.0,165,26,85.0,5,Reg,0,20,68.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,0
186599.221265342,1782,3,2.5,29,2.0,1782.0,7,14450,6,0,551.0,864.0,469.0,1782,1979.0,467,0,194.0,5,Reg,0,20,85.0,27.363846269205577,50140.0,5.95,3.0,2008,3,Q1,1Fam,0
176270.453065471,1430,3,2.0,6,2.0,1430.0,5,10114,7,0,624.0,0.0,1430.0,1430,2004.0,0,0,0.0,5,Reg,0,20,93.0,25.221608273812684,49020.0,4.965,5.2,2010,3,Q1,1Fam,1
143000.0,1328,3,2.5,47,2.0,1328.0,6,9790,6,0,528.0,569.0,678.0,1328,1963.0,0,26,451.0,5,Reg,0,20,68.0,25.221608273812684,49020.0,4.734999999999999,5.0,2010,6,Q2,1Fam,0
181871.598843299,1232,3,1.0,93,2.0,816.0,6,8574,6,0,440.0,0.0,816.0,1232,1916.0,0,0,0.0,8,Reg,0,30,64.0,26.11993393300743,50720.0,4.94,4.4,2009,10,Q4,1Fam,1
166274.900490809,864,2,1.0,48,1.0,864.0,5,9079,5,0,440.0,864.0,0.0,864,1961.0,158,0,0.0,5,IR1,0,20,68.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0
107500.0,1347,3,2.0,98,0.0,1117.0,5,7000,5,527,0.0,969.0,148.0,820,1979.0,85,0,0.0,7,Reg,0,190,70.0,27.363846269205577,50140.0,5.69,3.3,2008,1,Q1,2fmCon,1
188000.824679588,1430,3,2.0,82,2.0,596.0,4,10320,7,596,370.0,0.0,596.0,834,1924.0,218,0,0.0,5,Reg,210,50,60.0,30.85894600589856,48130.0,6.365,2.4,2006,10,Q4,1Fam,1
199792.302740996,1995,4,3.5,11,2.0,930.0,7,11250,8,1045,610.0,685.0,245.0,950,1995.0,275,170,0.0,5,Reg,0,60,90.0,30.85894600589856,48130.0,6.765000000000001,2.8,2006,7,Q3,1Fam,1
260000.0,1734,3,3.0,1,2.0,1734.0,7,11645,7,0,660.0,1300.0,434.0,1734,2005.0,160,24,0.0,5,Reg,0,20,78.0,30.85894600589856,48130.0,6.135,3.1,2006,1,Q1,1Fam,0
223055.588672278,3086,4,3.5,72,3.0,666.0,5,21281,9,1778,1200.0,0.0,666.0,1308,2007.0,0,208,0.0,4,Reg,156,70,113.0,29.102296283256685,48910.0,6.24,2.6,2007,11,Q4,1Fam,1
140000.0,1595,2,1.0,66,1.0,940.0,6,8400,6,403,240.0,388.0,552.0,1192,1940.0,0,0,0.0,5,Reg,0,50,60.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,1
184187.158803897,1374,3,3.5,3,2.0,384.0,7,11084,8,630,400.0,192.0,192.0,744,2004.0,100,0,0.0,5,IR1,0,80,87.0,29.102296283256685,48910.0,6.68,3.4,2007,6,Q2,1Fam,0
208900.0,1352,2,2.0,1,2.0,1352.0,7,4230,5,0,466.0,0.0,1352.0,1352,2006.0,0,241,0.0,5,Reg,0,120,47.0,29.102296283256685,48910.0,6.17,2.8,2007,4,Q2,TwnhsE,1
250000.0,2654,4,3.5,38,2.0,1054.0,6,11029,9,1142,619.0,619.0,435.0,1512,1968.0,0,65,220.0,7,IR1,222,60,68.0,30.85894600589856,48130.0,6.52,2.6,2006,8,Q3,1Fam,1
125000.0,1125,3,2.0,33,1.0,1041.0,6,7200,6,0,352.0,631.0,410.0,1125,1977.0,296,0,255.0,6,Reg,0,80,72.0,26.11993393300743,50720.0,4.94,4.4,2009,10,Q4,1Fam,0
256000.0,1663,2,2.0,54,2.0,1364.0,4,53227,6,0,529.0,1116.0,248.0,1663,1954.0,224,137,0.0,6,IR1,0,20,68.0,27.363846269205577,50140.0,5.95,3.0,2008,3,Q1,1Fam,1
191435.007885166,2350,4,2.0,88,2.0,973.0,5,9600,10,973,393.0,234.0,739.0,1377,1930.0,0,0,0.0,5,Reg,0,190,60.0,27.363846269205577,50140.0,5.88,2.7,2008,4,Q2,2fmCon,1
149000.0,848,1,2.0,4,2.0,848.0,6,4438,3,0,420.0,662.0,186.0,848,2004.0,149,0,205.0,5,Reg,0,120,68.0,27.363846269205577,50140.0,5.69,3.3,2008,1,Q1,TwnhsE,0
114500.0,1176,3,1.0,72,2.0,816.0,6,6240,6,0,528.0,0.0,816.0,816,1985.0,112,0,0.0,6,Reg,0,50,52.0,30.85894600589856,48130.0,6.415,2.6,2006,9,Q3,1Fam,1
202665.0,1368,2,2.0,1,2.0,1368.0,7,6792,6,0,474.0,0.0,1368.0,1368,2005.0,132,35,94.0,5,IR1,0,120,40.0,30.85894600589856,48130.0,6.34,2.7,2006,3,Q1,TwnhsE,1
186818.610760803,2726,2,2.5,21,2.0,279.0,8,18044,6,0,691.0,0.0,279.0,2726,1986.0,216,64,0.0,5,IR1,0,20,70.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,0
86000.0,691,2,1.0,87,1.0,691.0,5,5400,4,0,216.0,0.0,691.0,691,1920.0,0,20,0.0,6,Reg,0,30,60.0,29.102296283256685,48910.0,6.220000000000001,3.0,2007,1,Q1,1Fam,1
178891.554489941,1475,4,2.0,32,1.0,550.0,5,2665,6,550,336.0,318.0,232.0,925,1976.0,92,26,0.0,7,Reg,0,160,41.0,27.363846269205577,50140.0,6.05,3.0,2008,5,Q2,TwnhsE,0
381000.0,3447,4,3.5,73,3.0,728.0,8,14100,11,1479,1014.0,192.0,536.0,1968,1982.0,314,12,632.0,9,IR1,0,50,68.0,27.363846269205577,50140.0,6.05,3.0,2008,5,Q2,1Fam,1
316600.0,2132,1,2.5,26,2.0,1496.0,8,12327,5,636,612.0,1441.0,55.0,1496,1983.0,349,40,0.0,8,IR1,0,50,79.0,26.11993393300743,50720.0,5.055,4.7,2009,9,Q3,1Fam,1
110000.0,924,3,1.0,33,1.0,924.0,5,7990,5,0,280.0,0.0,924.0,924,1981.0,0,0,0.0,6,IR1,0,20,88.0,27.363846269205577,50140.0,5.88,2.7,2008,4,Q2,1Fam,0
173986.635055186,1045,3,2.0,46,1.0,1045.0,6,7936,6,0,264.0,826.0,219.0,1045,1963.0,0,0,0.0,6,Reg,0,20,80.0,26.11993393300743,50720.0,4.8,4.9,2009,4,Q2,1Fam,0
171411.404533743,1302,3,2.5,36,1.0,630.0,5,1680,6,672,264.0,350.0,280.0,630,1972.0,0,0,356.0,5,Reg,0,160,21.0,27.363846269205577,50140.0,5.19,3.8,2008,12,Q4,Twnhs,0
149500.0,1505,2,2.0,56,2.0,1505.0,6,12160,6,0,505.0,1024.0,481.0,1505,1953.0,0,0,90.0,4,Reg,0,20,128.0,26.11993393300743,50720.0,5.115,5.1,2009,2,Q1,1Fam,0
110000.0,858,2,1.0,36,1.0,858.0,4,7340,4,0,684.0,322.0,536.0,858,1979.0,0,0,0.0,6,IR1,0,20,68.0,29.102296283256685,48910.0,6.68,3.4,2007,6,Q2,1Fam,0
152084.772428865,988,2,2.0,35,1.0,526.0,4,1974,5,462,297.0,501.0,25.0,526,1973.0,120,101,0.0,7,Reg,0,180,21.0,27.363846269205577,50140.0,6.37,3.7,2008,6,Q2,Twnhs,1
180008.188485489,1417,3,3.0,12,2.0,1417.0,7,8750,7,0,511.0,1111.0,306.0,1417,1997.0,60,0,209.0,5,Reg,117,20,70.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,1Fam,1
159355.710116165,1548,2,3.0,2,2.0,1365.0,7,3072,7,0,388.0,1059.0,306.0,1548,2004.0,143,20,18.0,5,Reg,0,120,68.0,30.85894600589856,48130.0,6.415,2.6,2006,9,Q3,TwnhsE,0
180934.635330334,1040,3,2.0,41,1.0,1040.0,5,11677,6,0,264.0,249.0,30.0,1040,1966.0,0,90,442.0,4,IR1,0,20,68.0,29.102296283256685,48910.0,6.29,3.0,2007,2,Q1,1Fam,0
191885.618181273,1991,4,2.0,112,0.0,957.0,5,8250,9,957,0.0,0.0,957.0,1034,1979.0,0,0,0.0,6,Reg,0,190,75.0,29.102296283256685,48910.0,6.68,3.4,2007,6,Q2,2fmCon,1
183962.550959411,1594,3,2.0,98,0.0,828.0,4,11426,9,658,0.0,0.0,828.0,828,1979.0,0,172,0.0,6,Reg,0,190,63.0,27.363846269205577,50140.0,6.37,3.7,2008,6,Q2,2fmCon,1
233000.0,2084,4,3.5,6,2.0,956.0,7,10142,8,1128,618.0,656.0,300.0,956,2004.0,0,45,0.0,5,IR1,0,60,76.0,25.221608273812684,49020.0,5.025,5.5,2010,1,Q1,1Fam,0
180159.090947005,924,2,1.0,55,1.0,924.0,5,15783,6,0,420.0,292.0,632.0,924,1952.0,0,324,0.0,5,Reg,0,20,68.0,29.102296283256685,48910.0,6.68,3.4,2007,6,Q2,1Fam,0
184123.358536806,1820,3,2.5,14,2.0,864.0,6,11613,7,900,492.0,480.0,384.0,920,1993.0,144,85,0.0,5,IR2,0,60,68.0,29.102296283256685,48910.0,6.21,2.8,2007,5,Q2,1Fam,1
177327.403857584,1567,2,3.0,43,2.0,1562.0,6,14695,5,0,542.0,1387.0,175.0,1567,1966.0,0,110,210.0,8,IR1,342,20,80.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1
187665.64101603,1535,4,2.0,30,2.0,0.0,5,7018,8,0,400.0,0.0,0.0,1535,1979.0,0,0,0.0,5,Reg,0,90,64.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,Duplex,0
90000.0,1040,2,2.0,60,2.0,0.0,4,7200,6,0,420.0,0.0,0.0,1040,1956.0,0,0,0.0,5,Reg,0,90,60.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,Duplex,1
260000.0,2646,4,3.5,16,3.0,1347.0,7,9900,9,1274,656.0,987.0,360.0,1372,1993.0,340,60,256.0,5,Reg,0,60,90.0,26.11993393300743,50720.0,4.8,4.9,2009,4,Q2,1Fam,0
113000.0,1487,3,1.5,65,1.0,735.0,6,8741,7,689,220.0,94.0,641.0,798,1949.0,0,140,0.0,4,Reg,0,50,52.0,25.221608273812684,49020.0,5.07,4.3,2010,4,Q2,1Fam,1
272000.0,2872,4,3.5,31,2.0,1330.0,6,12227,11,1330,619.0,896.0,434.0,1542,1977.0,550,282,424.0,7,IR1,0,60,68.0,27.363846269205577,50140.0,6.37,3.6,2008,7,Q3,1Fam,1
180174.328610725,1536,3,2.5,2,2.0,768.0,5,9045,6,768,400.0,0.0,768.0,768,2005.0,0,40,0.0,5,IR1,0,60,64.0,29.102296283256685,48910.0,6.68,3.4,2007,6,Q2,1Fam,0
188515.443002459,1657,4,1.0,86,1.0,1147.0,4,5520,9,510,162.0,284.0,863.0,1147,1920.0,0,0,0.0,6,Reg,0,50,60.0,30.85894600589856,48130.0,6.765000000000001,2.8,2006,7,Q3,1Fam,1
177133.709361852,1100,3,1.5,1,0.0,1100.0,6,7500,6,0,0.0,0.0,1100.0,1100,1979.0,0,136,0.0,5,Reg,0,20,63.0,29.102296283256685,48910.0,6.68,3.4,2007,6,Q2,1Fam,1
157342.225898399,1501,2,3.0,22,2.0,1277.0,7,4084,6,0,512.0,893.0,384.0,1501,1986.0,240,0,340.0,6,IR1,0,120,42.0,27.363846269205577,50140.0,6.37,3.6,2008,7,Q3,TwnhsE,0
198359.248864591,1636,4,1.5,87,1.0,818.0,7,9399,7,818,288.0,0.0,818.0,818,1919.0,0,0,0.0,8,Reg,0,70,54.0,30.85894600589856,48130.0,6.415,2.6,2006,9,Q3,1Fam,1
110000.0,1196,3,1.0,89,2.0,684.0,6,12354,7,512,528.0,0.0,684.0,684,2005.0,0,46,0.0,8,Reg,0,50,67.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,1Fam,1
193000.0,1790,3,3.5,9,2.0,873.0,7,9179,7,908,588.0,633.0,240.0,882,1999.0,0,88,158.0,5,IR1,0,60,68.0,27.363846269205577,50140.0,6.37,3.7,2008,6,Q2,1Fam,0
162775.979779394,1152,2,2.0,53,0.0,0.0,4,6845,6,0,0.0,0.0,0.0,1152,1979.0,0,0,58.0,5,Reg,0,90,74.0,27.363846269205577,50140.0,6.37,3.6,2008,7,Q3,Duplex,0
184380.739100813,1445,3,2.0,110,2.0,676.0,6,14235,6,614,484.0,0.0,676.0,831,1957.0,0,59,0.0,8,IR1,0,50,82.0,25.221608273812684,49020.0,4.965,5.2,2010,3,Q1,1Fam,1
159638.856165666,816,2,1.0,85,1.0,816.0,5,3672,5,0,100.0,0.0,816.0,816,1922.0,0,0,0.0,7,Reg,0,30,46.0,29.102296283256685,48910.0,6.38,2.8,2007,9,Q3,1Fam,1
174000.0,1481,3,2.5,15,2.0,702.0,6,8125,6,779,343.0,0.0,702.0,702,1994.0,0,36,0.0,5,Reg,0,60,65.0,26.11993393300743,50720.0,5.005000000000001,5.2,2009,3,Q1,1Fam,1
146991.630153739,1200,2,3.5,6,2.0,600.0,7,2544,4,600,480.0,368.0,190.0,600,2004.0,0,172,0.0,5,Reg,0,160,24.0,25.221608273812684,49020.0,4.99,5.3,2010,2,Q1,Twnhs,1
66500.0,1131,3,1.5,68,1.0,676.0,5,5720,5,455,200.0,0.0,676.0,676,1941.0,26,0,0.0,6,Reg,0,50,52.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,1Fam,1
81000.0,894,2,1.0,73,3.0,894.0,3,18000,6,0,1248.0,0.0,894.0,894,1994.0,0,20,0.0,4,Reg,0,30,120.0,27.363846269205577,50140.0,6.494999999999999,3.6,2008,8,Q3,1Fam,1
175943.371816948,2014,2,3.0,29,3.0,2014.0,8,15676,6,0,864.0,1733.0,189.0,2014,1980.0,462,0,115.0,8,IR1,0,20,68.0,26.11993393300743,50720.0,4.8,4.9,2009,4,Q2,1Fam,0
182951.482193584,1103,3,2.0,32,2.0,1103.0,6,10000,6,0,462.0,755.0,348.0,1103,1974.0,295,84,176.0,6,Reg,0,20,80.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0
173732.689486435,1025,3,2.0,44,0.0,1025.0,5,7000,6,0,0.0,953.0,72.0,1025,1979.0,96,80,0.0,5,Reg,0,190,70.0,30.85894600589856,48130.0,6.34,2.7,2006,3,Q1,2fmCon,0
178531.911979192,1370,3,2.0,50,1.0,1058.0,5,10000,6,0,300.0,678.0,99.0,1370,1956.0,191,0,272.0,6,Reg,120,80,125.0,30.85894600589856,48130.0,6.25,3.0,2006,2,Q1,1Fam,0
194500.0,1232,2,3.0,2,2.0,1232.0,7,7314,6,0,632.0,724.0,508.0,1232,2007.0,132,0,82.0,5,Reg,0,20,64.0,26.11993393300743,50720.0,5.115,5.1,2009,2,Q1,1Fam,0
192502.440921994,1306,3,1.5,99,2.0,240.0,5,15660,6,496,472.0,0.0,240.0,810,1959.0,0,0,0.0,8,Reg,0,50,90.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1
179447.36804185,1196,3,2.0,42,1.0,1196.0,5,10044,6,0,336.0,1070.0,126.0,1196,1968.0,257,0,0.0,6,IR1,0,20,60.0,25.221608273812684,49020.0,4.734999999999999,5.0,2010,6,Q2,1Fam,0
209219.844787023,2014,5,2.0,106,2.0,716.0,5,9856,8,1007,624.0,0.0,716.0,1007,1900.0,0,72,0.0,8,Reg,0,70,62.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,1
182347.363042264,1292,3,2.5,45,2.0,1292.0,5,10500,6,0,520.0,998.0,294.0,1292,1964.0,0,32,144.0,5,IR1,92,20,115.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0
160000.0,1252,2,3.5,9,2.0,600.0,7,2160,4,628,462.0,510.0,90.0,624,1999.0,0,48,212.0,5,Reg,0,160,24.0,27.363846269205577,50140.0,5.95,3.0,2008,3,Q1,Twnhs,1
223500.0,1576,3,3.5,86,2.0,1324.0,5,21384,6,504,528.0,1309.0,15.0,1072,1923.0,0,312,0.0,6,Reg,0,70,144.0,26.11993393300743,50720.0,4.85,5.0,2009,5,Q2,1Fam,1
196149.783851876,1625,4,2.0,43,2.0,1625.0,5,9750,8,0,484.0,0.0,1625.0,1625,1965.0,0,0,0.0,6,Reg,0,90,75.0,27.363846269205577,50140.0,6.494999999999999,3.6,2008,8,Q3,Duplex,0
174519.904825949,1045,3,2.0,44,2.0,1045.0,7,7400,6,0,528.0,809.0,236.0,1045,1962.0,0,0,0.0,6,Reg,0,20,74.0,30.85894600589856,48130.0,6.34,2.7,2006,3,Q1,1Fam,0
188137.901597981,1428,4,2.0,106,2.0,712.0,7,6451,7,580,576.0,208.0,504.0,848,1985.0,264,0,0.0,7,Reg,0,70,58.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,1
150000.0,1244,3,1.5,50,1.0,1244.0,6,11988,6,0,336.0,777.0,467.0,1244,1957.0,0,40,0.0,6,IR1,0,20,90.0,29.102296283256685,48910.0,6.21,2.8,2007,5,Q2,1Fam,0
248328.0,1689,3,2.0,0,3.0,1689.0,7,9849,7,0,954.0,0.0,1689.0,1689,2007.0,0,56,0.0,6,Reg,0,20,83.0,29.102296283256685,48910.0,6.68,3.4,2007,6,Q2,1Fam,0
146000.0,1200,1,2.5,41,2.0,864.0,5,9230,6,0,884.0,661.0,203.0,1200,1977.0,0,64,166.0,8,Reg,0,20,71.0,30.85894600589856,48130.0,6.365,2.4,2006,10,Q4,1Fam,1
213618.871562568,2177,5,2.5,60,2.0,1032.0,5,15600,11,1075,484.0,375.0,657.0,1102,1950.0,0,0,430.0,6,Reg,0,90,78.0,25.221608273812684,49020.0,4.965,5.2,2010,3,Q1,Duplex,1
181012.141380101,1182,3,1.5,61,1.0,770.0,6,9576,5,297,378.0,310.0,460.0,885,1945.0,0,0,0.0,7,Reg,0,50,56.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,1
181000.0,1586,3,2.0,30,2.0,1362.0,6,17043,7,0,435.0,0.0,1362.0,1586,1979.0,192,0,0.0,5,IR1,0,20,48.0,26.11993393300743,50720.0,5.055,5.0,2009,1,Q1,1Fam,1
501837.0,2234,1,3.0,1,3.0,2216.0,9,17423,9,0,1166.0,1904.0,312.0,2234,2009.0,0,60,748.0,5,IR1,0,20,63.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1
333168.0,2599,4,2.5,11,3.0,1393.0,9,14774,10,1177,779.0,0.0,1393.0,1422,1999.0,668,30,165.0,5,IR1,0,60,108.0,25.221608273812684,49020.0,4.885,4.3,2010,5,Q2,1Fam,0
171414.7041191,925,2,2.0,43,2.0,925.0,5,8638,5,0,484.0,181.0,744.0,925,1990.0,203,74,0.0,6,IR1,0,20,68.0,30.85894600589856,48130.0,6.365,2.4,2006,10,Q4,1Fam,0
112000.0,1346,2,1.5,97,1.0,560.0,4,11767,6,550,384.0,0.0,560.0,796,1950.0,168,24,0.0,7,Reg,0,50,70.0,29.102296283256685,48910.0,6.21,2.8,2007,5,Q2,1Fam,1
163099.3096358,1358,2,2.0,4,2.0,1358.0,6,6904,6,0,484.0,836.0,522.0,1358,2005.0,192,36,240.0,5,IR1,0,120,47.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,TwnhsE,0
